"cnpj","nome_coop","naturezaJuridica","situacao","regimeEspecial","logradouro","complemento","bairro","municipio","uf","cep","endereco_eletronico","email","telefone_ddd","telefone_numero","segmento_prudencial","ato_presi","nome_Liquidante","filiacao","filiacao_central"
69346856,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS PROFISSIONAIS DA SAÚDE DA REGIÃO DA ALTA MOGIANA - SICOOB CREDIMOGIANA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R SALDANHA MARINHO, 2355","1º ANDAR","SAO JOSE","FRANCA","SP","14403420","www.credimogiana.com.br","credimed@credimed.org.br","16","37069777","S5",NA,NA,NA,NA
19551787,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVENTUÁRIOS DA CIMENTO TUPI S.A. E EMPRESAS COLIGADAS LTDA. - TUPICRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"BR-040, KM 655","","DIST.PEDRA DO SINO","CARANDAI","MG","36280000","","tupicred@cecremge.org.br","32","33394616","S5",NA,NA,NA,NA
5460750,"COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS SERVIDORES DA ADMINISTRAçãO PúBLICA MUNICIPAL DE PORTO ALEGRE - MUNICRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ANDRADAS  1001","SALA 601","CENTRO HISTORICO","PORTO ALEGRE","RS","90020015","www.municred.com.br","municred@municred.com.br","51","32127962","S5",NA,NA,NA,NA
96409263,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FACULDADE DE ENGENHARIA DE ILHA SOLTEIRA - COOPERFEIS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA BRASIL  56","","CENTRO","ILHA SOLTEIRA","SP","15385000","","cooperfeis@adm.feis.unesp.br","18","37423117","S5",NA,NA,NA,NA
62928320,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FEDERAÇÃO DO COMÉRCIO, SESC E SENAC DE SÃO PAULO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA FLORENCIO DE ABREU,305","4º ANDAR","CENTRO","SAO PAULO","SP","01029000","","cooperativa@cooperativa.sescsp.org.br","11","33292850","S5",NA,NA,NA,NA
19402130,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA FUNDAÇÃO HOSPITALAR E EMPREGADOS DOS ESTABELECIMENTOS HOSPITALARES DE BELO HORIZONTE, REGIÃO METROPOLITANA E ZONA DA MATA LTDA.- SICOOB CECREF","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA CEARA  195  CONJ 901  ED  DOMINGOS RIBEIRO","","SANTA EFIGENIA","BELO HORIZONTE","MG","30150310","www.sicoobcecref.coop.br","gerencia@cecref.coop.br","31","32412156","S5",NA,NA,NA,NA
4894460,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA JUSTIÇA DO ESTADO DE MINAS GERAIS LTDA. - SICOOB CREDJUS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA  OURO PRETO","161  4  ANDAR","BARRO PRETO","BELO HORIZONTE","MG","30170040","","gerencia@coopserjusmig.com.br","31","32950461","S5",NA,NA,NA,NA
4152107,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA POLÍCIA MILITAR DO ESTADO DE SÃO PAULO DA REGIÃO CENTRO-OESTE PAULISTA - CREDMIL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA RIO BRANCO 14-76","","CENTRO","BAURU","SP","17015311","credmil.org.br","credmil@credmil.org.br","14","38791151","S5",NA,NA,NA,NA
946465,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE ORLÂNDIA - CRED SERV","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA 2 Nº 2","","CENTRO","ORLANDIA","SP","14620000","","cred.serv.orlandia@bol.com.br","16","38208018","S5",NA,NA,NA,NA
52137361,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA PREFEITURA MUNICIPAL DE VOTORANTIM","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ANTONIO FERNANDES 158","","VILA ALBERTINA","VOTORANTIM","SP","18110170","","cooperativaprefvotorantim@ig.com.br","15","32431058","S5",NA,NA,NA,NA
5746715,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE DEFESA SOCIAL DO ESTADO DE MINAS GERAIS LTDA. - COOPSESP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA UBERABA, 315","","BARRO PRETO","BELO HORIZONTE","MG","30180080","www.coopsesp.com.br","coopsesp@coopsesp.com.br","31","32232036","S5",NA,NA,NA,NA
3603683,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA SECRETARIA DE ESTADO DE FAZENDA DO DISTRITO FEDERAL - SICOOB CREDSEF","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"SRTVN - QUADRA 702, CONJUNTO P, ED. RÁDIO CENTER","LOJA 50 SOBRELOJA","ASA NORTE","BRASILIA","DF","70719900","www.credsef.com.br","credsef@credsef.com.br",NA,NA,"S5",NA,NA,NA,NA
69136075,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNESP - COOPUNESP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  24 A  1515 (PARTE","","BELA VISTA","RIO CLARO","SP","13506900","","coopunesp@uol.com.br","19","35234962","S5",NA,NA,NA,NA
2285107,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE ESTADUAL DE CAMPINAS - COOPERUNICAMP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. ROXO MOREIRA, 1.831 - PRÉDIO DA PREFEITURA","1º PISO","CIDADE UNIVERSITARIA","CAMPINAS","SP","13083592","","cooper@unicamp.br","19","35214479","S5",NA,NA,NA,NA
2794761,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DA UNIVERSIDADE FEDERAL DE VIÇOSA LTDA. - SICOOB UFVCREDI","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  P  H  ROLFS S N","EDIFICIO SEDE","CAMPUS UNIVERSITARIO","VICOSA","MG","36570000","wwwufvcredi.com.br","ufvcredi@ufvcredi.com.br","31","38995246","S5",NA,NA,NA,NA
778858,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO DISTRITO FEDERAL LTDA. - COOSERVCRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"SHS - QUADRA 01 - GALERIA DO HOTEL NACIONAL","LOJAS 36/37","ASA SUL","BRASILIA","DF","70322900","","cooservcred@hotmail.com","61","32263321","S5",NA,NA,NA,NA
512839,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO MUNICIPIO DE SANTO ANDRÉ - SP  SICOOB CECRESA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PREFEITO JUSTINO PAIXÃO, 85","10º ANDAR, SALA 102/103","CENTRO","SANTO ANDRE","SP","09020130","","cecresa@cecresa.com.br","11","44339839","S5",NA,NA,NA,NA
694877,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER EXECUTIVO FEDERAL, DOS SERVIDORES DA SECRETARIA DE SAÚDE E DOS TRABALHADORES EM ENSINO DO DISTRITO FEDERAL LTDA.   SICOOB EXECUTIVO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA W3 SUL","QSCRS 509, BLOCO C, LOTES 3 E 4, LOJAS 65, 66, 67","ASA NORTE","BRASILIA","DF","70360530","www.sicoobexecutivo.com.br","sicoobexecutivo@sicoobexecutivo.com.br","61","21011200","S5",NA,NA,NA,NA
2000895,"COOPERATIVA DE ECONOMIA E CRéDITO MúTUO DOS SERVIDORES DO PODER JUDICIáRIO, DO TRIBUNAL DE CONTAS ESTADUAL E DEMAIS ÓRGãOS PúBLICOS MUNICIPAIS, ESTADUAIS E FEDERAIS NO ESTADO DO RIO DE JANEIRO LTDA. ","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV NILO PEÇANHA, 12","GRUPOS 522 A 526 / 1007, 1008 E 1009 / 1022 A 1026","CENTRO","RIO DE JANEIRO","RJ","20020100","www.coopjustica.org.br","matriz@coopjustica.org.br","21","22771200","S5",NA,NA,NA,NA
3329154,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES DO PODER LEGISLATIVO FEDERAL E DO DISTRITO FEDERAL - SICOOB LEGISLATIVO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"SAF SUL - QUADRA 04 - LOTE 1 - ED.ANEXO III DO TCU","2º SUBSOLO","ASA SUL","BRASILIA","DF","70042900","www.sicooblegislativo.coop.br","legiscred@legiscred.coop.br","61","32252007","S5",NA,NA,NA,NA
54190525,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DA REGIÃO METROPOLITANA DO VALE DO PARAÍBA E LITORAL NORTE - SICOOB-CRESSEM","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA HENRIQUE DIAS, 1000","","VILA PROGRESSO","SAO JOSE DOS CAMPOS","SP","12215260","www.cressem.com.br","presidencia@cressem.com.br","12","39049555","S5",NA,NA,NA,NA
16651002,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE ITABIRA LTDA. - SICOOB COSEMI","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"PRACA MARIO CARVALHO AZEVEDO DE BARROS  17","","14 DE FEVEREIRO","ITABIRA","MG","35900242","www.cosemi.com.br","cosemi@valenet.com.br","31","38311146","S5",NA,NA,NA,NA
41791005,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES MUNICIPAIS DE POÇOS DE CALDAS LTDA. - COOPOÇOS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA RIO GRANDE DO NORTE  75","","CENTRO","POCOS DE CALDAS","MG","37701040","","coopocos@coopocos.com.br","35","37218152","S5",NA,NA,NA,NA
991739,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DA REGIÃO METROPOLITANA DE BELÉM - CREDISIS CREDBEM METROPOLITANA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"TRAVESSA CURUZU, 1925","ENTRE AV. ALMIRANTE BARROSO E AV. 25 DE SETEMBRO","MARCO","BELEM","PA","66093802","","credbem@sicoobamazonia.coop.br","91","32268320","S5",NA,NA,NA,NA
3139644,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO ESTADO DE SÃO PAULO - CREDIPAULISTA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA BARAO DE ITAPETININGA  93  10  ANDAR","CONJUNTO 1006","REPUBLICA","SAO PAULO","SP","01042001","www.credipaulista.com.br","fabio@credipaulista.com.br","11","31556261","S5",NA,NA,NA,NA
3639902,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO FEDERAL NO ESTADO DO ESPÍRITO SANTO - COOPSEFES","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA NOSSA SENHORA DOS NAVEGANTES, 955","EDIFICIO GLOBAL TOWER","ENSEADA DO SUA","VITORIA","ES","29050335","www.coopsefes.com.br","coopsefes@coopsefes.com.br","27","31324320","S5",NA,NA,NA,NA
18310649,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS MUNICIPAIS EM JOÃO MONLEVADE LTDA. - COPREMON","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PEDRO BICALHO, 234","","NOVO HORIZONTE","JOAO MONLEVADE","MG","35930072","","copremon@robynet.com.br","31","38514371","S5",NA,NA,NA,NA
1330295,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NO ESTADO DO ESPÍRITO SANTO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DIONISIO ROSENDO, 155 - S/901","CIDADE ALTA","CENTRO","VITORIA","ES","29010100","www.sicoobservidores.com.br","secretaria@coopjud.com.br","27","32321888","S5",NA,NA,NA,NA
67915868,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA CIA. DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - CREDIPRODESP","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA AGUEDA GONCALVES, 240 - TABOAO DA SERRA","","JD. PEDRO GONÇALVES","TABOAO DA SERRA","SP","06760900","","crediprodesp@crediprodesp.com.br","11","28456544","S5",NA,NA,NA,NA
4464352,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA COOPER STANDARD AUTOMOTIVE BRASIL SEALING LTDA. E FLUID SYSTEMS LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  MANOEL VIDA  1000","","IMACULADA CONCEICAO","VARGINHA","MG","37062460","","ccooper2@cooperstandard.com","35","21054007","S5",NA,NA,NA,NA
1918144,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DA UNIVERSIDADE FEDERAL DE MINAS GERAIS LTDA. - COOPECREMT-UFMG","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. PROFESSOR MAGALHÃES PENIDO, 689","","LIBERDADE","BELO HORIZONTE","MG","31270700","www.coopecremtufmg.com.br","coopecremte@veloxmail.com.br","31","34432333","S5",NA,NA,NA,NA
90560434,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DAS INDÚSTRIAS METALÚRGICAS DE PORTO ALEGRE E GRANDE PORTO ALEGRE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SANTA IZABEL, 45","ED. ITÁLIA, SALAS 210 E 211","SANTO ÂNGELO","CACHOEIRINHA","RS","94920550","","coopcredmetal@yahoo.com","51","34704974","S5",NA,NA,NA,NA
2562412,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES DO GRUPO SÃO MARTINHO   USICRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"FAZENDA SAO MARTINHO","","","PRADOPOLIS","SP","14850000","","","16","39819049","S5",NA,NA,NA,NA
7494300,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NA ÁREA DE SAÚDE, AFINS E EMPRESÁRIOS VINCULADOS À ACCI DE ERECHIM-RS-CREDISUL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV SETE SETEMBRO 590 SALA 03","","CENTRO","ERECHIM","RS","99700000","","credisulsicoob@terra.com.br","54","35228484","S5",NA,NA,NA,NA
71384697,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS DE EXTRAÇÃO DE FERRO E METAIS BÁSICOS DA REGIÃO DE CONGONHAS LTDA. - COOFERSE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R. PADRE LEONARDO, 20 A","2 ANDAR","CENTRO","CONGONHAS","MG","36415000","","cooferse@cooferse.com.br","31","37313313","S5",NA,NA,NA,NA
10719496,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICA E MATERIAL ELÉTRICO DE SÃO LEOPOLDO E REGIÃO - COOPERMETAL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PRESIDENTE ROOSEVELT  N  777","CONDOMINIO CAMILA  SALA 08","CENTRO","SAO LEOPOLDO","RS","93010060","","zilmar.matos@hotmail.com","51","23121594","S5",NA,NA,NA,NA
2493000,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO NOS ESTADOS DE ALAGOAS, SERGIPE E BAHIA - SICOOB LESTE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA SÁ E ALBUQUERQUE, 792","","JARAGUA","MACEIO","AL","57022180","www.sicoobleste.com.br","al@federalcred.com.br","82","21234900","S5",NA,NA,NA,NA
5591437,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SERVIDORES PÚBLICOS ATIVOS, INATIVOS E PENSIONISTAS DA ADMINISTRAÇÃO DIRETA, INDIRETA E ASSEMBLÉIA LEGISLATIVA DO ESTADO DO RIO GRANDE SUL - COOPSERGS","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DR. FLORES, 307","3º ANDAR","CENTRO","PORTO ALEGRE","RS","90020120","coopsergs@coopsergs.com.br","coopsergs@terra.com.br","51","32255540","S5",NA,NA,NA,NA
9004796,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB CRED-ACILPA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA CEL. JOAQUIM ANSELMO MARTINS, 805","","CENTRO","LENCOIS PAULISTA","SP","18680070","","cred-acilpa@cred-acilpa.com.br","14","32697200","S5",NA,NA,NA,NA
4833655,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB METALCRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R GALVAO BUENO, 738","","LIBERDADE","SAO PAULO","SP","01506000","","metalcred@metalurgicos.org.br","11","32776076","S5",NA,NA,NA,NA
65560658,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO SICOOB SANTA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA PAULISTA  326","16  ANDAR","BELA VISTA","SAO PAULO","SP","01310000","www.sicoobsanta.coop.br","coop@crediacsc.org.br","11","31414620","S5",NA,NA,NA,NA
95163002,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ELEVA LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA ANTONIO MANOEL  571","","CENTRO","SANTO ANGELO","RS","98801690","","missoes@unicred-rs.com.br","55","33121357","S5",NA,NA,NA,NA
1572667,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED ERECHIM LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  15 DE NOVEMBRO  236","SALAS 01 02","","ERECHIM","RS","99700000","","erechim@unicred-rs.com.br","54","35225111","S5",NA,NA,NA,NA
1526924,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED HORIZONTES LTDA - UNICRED HORIZONTES","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA 21 DE ABRIL  11","SALA 03","CENTRO","IJUI","RS","98700000","www.unicred-ijui.com.br","ijui@unicred-rs.com.br","55","33327885","S5",NA,NA,NA,NA
73750424,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED INTEGRAÇÃO LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA VINTE DE SETEMBRO N 2304","SALA 301","CENTRO","CAXIAS DO SUL","RS","95020450","","poliana@unicred-cxs.com.br","54","32895159","S5",NA,NA,NA,NA
2641032,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA PINHEIRO MACHADO  2494","SALA 201","CENTRO","SANTA MARIA","RS","97050600","www.unicred-sma.com.br","santamaria@unicred-rs.com.br","55","32252955","S5",NA,NA,NA,NA
1705236,"COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED REGIÃO DA CAMPANHA LTDA - UNICRED REGIÃO DA CAMPANHA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"R SETE DE SETEMBRO N 154","","CENTRO","SANTANA DO LIVRAMENTO","RS","97573470","www.unicred-fronteira.com.br","regiaodafronteira@unicred-rs.com.br","55","32425499","S5",NA,NA,NA,NA
25606237,"COOPERATIVA DE POUPANÇA E CRÉDITO DO VALE DO RIO DOCE LTDA - SICOOB CREDIRIODOCE","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA BELO HORIZONTE","761","CENTRO","GOVERNADOR VALADARES","MG","35010050","www.sicoobcrediriodoce.com.br","valadares302700@sicoobcrediminas.com.br","33","21012501","S5",NA,NA,NA,NA
27171974,"COOPERÁGUIA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DO GRUPO ÁGUIA BRANCA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA MARIO GURGEL","5030","VILA CAPIXABA","CARIACICA","ES","29148022","www.cooperaguia.com.br","rafael_s_filho@aguiabranca.com.br","27","21251321","S5",NA,NA,NA,NA
1658426,"COOPERFORTE - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DE FUNCIONÁRIOS DE INSTITUIÇÕES FINANCEIRAS PÚBLICAS FEDERAIS LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"SCS QUADRA 9  LOTE C  TORRE C  9  ANDAR","EDIFICIO PARQUE CIDADE CORPORATE","ASA SUL","BRASILIA","DF","70308200","www.cf.coop.br","presidencia@cooperforte.org.br","61","33147200","S5",NA,NA,NA,NA
83325811,"COOPERUFPA  - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS FEDERAIS E ESTADUAIS E DAS ENTIDADES DE ENSINO COM SEUS RESPECTIVOS FUNCIONÁRIOS NO ESTADO DO PARÁ","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  GENERALISSIMO DEODORO   514","","UMARIZAL","BELEM","PA","66055240","","cooperufpa@hotmail.com","91","32221469","S5",NA,NA,NA,NA
68848563,"COOPESA-COOPERATIVA DE ECONOMIA E CREDITO MUTUO DOS FUNCIONARIOS DA COESA TRANSPORTES E EMPRESAS COLIGADAS LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"ESTRADA DAS PALMEIRAS, 151","","ITAUNA","SAO GONCALO","RJ","24475001","","coopesa@centroin.com.br","21","26044929","S5",NA,NA,NA,NA
4995006,"COOPESTADO - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS NA REGIÃO METROPOLITANA DO ESTADO DO RIO DE JANEIRO LIMITADA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA DESEMBARGADOR IZIDRO 40 SALAS 104 E 105","EMPRESARIA TIJUCA CENTER","CENTRO","RIO DE JANEIRO","RJ","20521160","","diretoria@coopestado.com.br","21","25440444","S5",NA,NA,NA,NA
41219353,"COOPSEBRAE - COOPERATIVA DE CRÉDITO MÚTUO DOS FUNCIONÁRIOS DO SEBRAE/PB, SEBRAE/RN E SESC, SENAC E SENAR EM JOÃO PESSOA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  MARANHAO  910","EDF  ASSIS CHATEAUBRIAND  1  ANDAR  SALA 201","BAIRRO DOS ESTADOS","JOAO PESSOA","PB","58030261","www.coopsebrae.com.br","ccmf@sebraepb.com.br","83","32445475","S5",NA,NA,NA,NA
2723075,"COOPSERJ - COOPERATIVA DE CRÉDITO MÚTUO DOS SERVIDORES PÚBLICOS DO PODER EXECUTIVO DO ESTADO DO RIO DE JANEIRO LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA PRESIDENTE VARGAS  534","SALA 1001","CENTRO","RIO DE JANEIRO","RJ","20071000","www.coopserj.coop.br","coopserj@coopserj.org.br","21","32827300","S5",NA,NA,NA,NA
58022195,"COPERCRED - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DAS EMPRESAS ZILLO LORENZETTI","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA XV DE NOVEMBRO, 865","","CENTRO","LENCOIS PAULISTA","SP","18680900","","lfbrigido@zilor.com.br","14","32699000","S5",NA,NA,NA,NA
23241540,"CREBEL - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS COLABORADORES DAS EMPRESAS BELGO BEKAERT - CREBEL LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  GENERAL DAVID SARNOFF  909","","CIDADE INDUSTRIAL","CONTAGEM","MG","32210110","https://crebel.coop.br/","crebel@belgobekaert.com.br","31","33292397","S5",NA,NA,NA,NA
4899135,"CREDEXTRA - COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO DOS EMPREGADOS DA REALMAR DISTRIBUIDORA LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA MARIO DE VARGAS COUTINHO  725","","CIVIT I","SERRA","ES","29168013","www.credextra.com.br","credextra@terra.com.br","27","32982790","S5",NA,NA,NA,NA
78157146,"CREDIALIANÇA COOPERATIVA DE CRÉDITO RURAL","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA PRESIDENTE BERNARDES, 1000","","CENTRO","ROLANDIA","PR","86600067","www.credialianca.com.br","credi@credicorol.com.br","43","32557800","S5",NA,NA,NA,NA
81723108,"CREDICOAMO CREDITO RURAL COOPERATIVA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA FIORAVANTE JOAO FERRI  99","","JARDIM ALVORADA","CAMPO MOURAO","PR","87308445","www.credicoamo.com.br","credicoamo@credicoamo.com.br","44","35998000","S4",NA,NA,NA,NA
62109566,"CREDISAN COOPERATIVA DE CRÉDITO","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"PCA GOV ARMANDO S OLIVEIRA  48","","CENTRO","SAO JOAO DA BOA VISTA","SP","13870005","www.credisan.com.br","secretaria@credisan.com.br","19","36026010","S5",NA,NA,NA,NA
4632856,"CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA MARECHAL RONDON  1673","SALA B","CENTRO","JI-PARANA","RO","76900121","www.credisis.com.br","centralcredi@centralcredi.coop.br","69","21830097","S4",NA,NA,NA,NA
5439425,"CREDISIS CAPITALCREDI - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ACRE LTDA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV  CEARA  3637","TERREO","7  BEC","RIO BRANCO","AC","69918108","","capitalcredi@brturbo.com.br","68","32265000","S5",NA,NA,NA,NA
3222753,"CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"RUA CALÇADÃO HEITOR VILLA LOBOS, Nº 3613","","SETOR INSTITUCIONAL","ARIQUEMES","RO","76872866","","crediari@ariquemes.com.br","69","21030500","S5",NA,NA,NA,NA
5597773,"CREDISIS CREDIBRÁS COOPERATIVA DE CRÉDITO E INVESTIMENTO DE LIVRE ADMISSÃO DO OESTE DE RONDÔNIA","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AVENIDA 13 DE MAIO  2057","SETOR 13","CENTRO","NOVA BRASILANDIA D'OESTE","RO","76958000","","credbras@uol.com.br","69","34183246","S5",NA,NA,NA,NA
2309070,"CREDISIS JICRED  COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED","Sociedade Cooperativa","Autorizada em Atividade",FALSE,"AV. SEIS DE MAIO","","CENTRO","JI-PARANA","RO","76900065","www.credisis.com.br","jicred@jicred.com.br","69","21831750","S5",NA,NA,NA,NA
